timestamp,random_seed,threshold,top_k,requested_count,seed_index,seed_track_id,sequence_len,average_similarity,minimum_similarity,maximum_similarity,average_cost,diversity,graph_coverage,graph_density,average_degree,build_time_seconds,recommendation_time_seconds,recommendation_types
2026-08-05 17:27:41,47,0.3,50,10,250,4GYKH4loytB7knu4PENoDf,11,0.382852,0.0,0.641967,0.617148,0.476376,0.903323,0.014071,13.958711,0.197937,0.003927,"{'2-hop multi-hop': 2, '1-hop acoustic': 8}"
2026-08-05 17:27:41,48,0.3,50,10,228,7BlntBJKtNO7kuLtZgK63u,11,0.37308,0.0,0.610014,0.62692,0.39633,0.903323,0.014071,13.958711,0.197937,0.000901,"{'2-hop multi-hop': 2, '1-hop acoustic': 8}"
2026-08-05 17:27:41,49,0.3,50,10,142,7lKhxWhv5sPG9MBaDfdJL7,11,0.488097,0.326051,0.748425,0.511903,0.351797,0.903323,0.014071,13.958711,0.197937,0.000828,{'1-hop acoustic': 10}
2026-08-05 17:27:41,50,0.3,50,10,754,0doBBBGIPsA0rtRQCqQewB,11,0.333077,0.0,0.411318,0.666923,0.637216,0.903323,0.014071,13.958711,0.197937,0.001315,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,51,0.3,50,10,104,37zB5H8VMrQcippi15J4Jm,11,0.363534,0.0,0.538508,0.636466,0.611595,0.903323,0.014071,13.958711,0.197937,0.000793,"{'2-hop multi-hop': 1, '1-hop acoustic': 9}"
2026-08-05 17:27:41,52,0.3,50,10,692,7ISL3LO8AWP3fKIXunvqTa,11,0.350743,0.0,0.491286,0.649257,0.467252,0.903323,0.014071,13.958711,0.197937,0.003626,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,53,0.3,50,10,758,6n5JD9ic7OyaKZn45d5ypf,11,0.394154,0.316079,0.713983,0.605846,0.447323,0.903323,0.014071,13.958711,0.197937,0.00117,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,54,0.3,50,10,913,3giWuQaBIkGG8OcMiWfPMM,11,0.313427,0.0,0.517321,0.686573,0.672918,0.903323,0.014071,13.958711,0.197937,0.000973,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,55,0.3,50,10,558,4vcDc9heFLPOk9xADiukVP,11,0.30814,0.0,0.770267,0.69186,0.375474,0.903323,0.014071,13.958711,0.197937,0.006446,"{'2-hop multi-hop': 4, '1-hop acoustic': 6}"
2026-08-05 17:27:41,56,0.3,50,10,89,78cj9M7Ax1yDruYM5QeG39,11,0.44567,0.310847,0.556456,0.55433,0.373852,0.903323,0.014071,13.958711,0.197937,0.00178,{'1-hop acoustic': 10}
2026-08-05 17:27:41,57,0.3,50,10,604,646ekuSJ0o56hmG8gWjSUh,11,0.372129,0.0,0.531676,0.627871,0.434597,0.903323,0.014071,13.958711,0.197937,0.003817,"{'2-hop multi-hop': 2, '1-hop acoustic': 8}"
2026-08-05 17:27:41,58,0.3,50,10,432,0cXMVqkvlhmrS5cQ1JU13S,11,0.396576,0.0,0.642286,0.603424,0.396854,0.903323,0.014071,13.958711,0.197937,0.003386,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,59,0.3,50,10,32,7rsUifShPeGcyX7jCAcoUF,11,0.421784,0.346573,0.530092,0.578216,0.410053,0.903323,0.014071,13.958711,0.197937,0.004081,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,60,0.3,50,10,30,7lb9nshCN6cz4gYCjiRg6J,11,0.437394,0.301954,0.615179,0.562606,0.397854,0.903323,0.014071,13.958711,0.197937,0.003234,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,61,0.3,50,10,95,3hRYclNZMNerPM1oUzBLcz,11,0.300038,0.0,0.569482,0.699962,0.523729,0.903323,0.014071,13.958711,0.197937,0.001185,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
2026-08-05 17:27:41,62,0.3,50,10,223,6BXbJwdT4v6k4QdOUagTFF,11,0.405512,0.0,0.740176,0.594488,0.382789,0.903323,0.014071,13.958711,0.197937,0.000958,"{'2-hop multi-hop': 1, '1-hop acoustic': 9}"
2026-08-05 17:27:41,63,0.3,50,10,238,5I2OjdgZWSkY4Cbsle3K4g,11,0.371634,0.300892,0.529122,0.628366,0.437651,0.903323,0.014071,13.958711,0.197937,0.002797,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,64,0.3,50,10,517,4b6GGW0b2nvDm9NLZ8wpU3,11,0.352423,0.0,0.566863,0.647577,0.550275,0.903323,0.014071,13.958711,0.197937,0.000708,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
2026-08-05 17:27:41,65,0.3,50,10,616,2hw1sBTzjB9zghnlLpqeAj,11,0.266795,0.0,0.421588,0.733205,0.66104,0.903323,0.014071,13.958711,0.197937,0.001241,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
2026-08-05 17:27:41,66,0.3,50,10,27,6Dy1jexKYriXAVG6evyUTJ,11,0.397334,0.0,0.770267,0.602666,0.448489,0.903323,0.014071,13.958711,0.197937,0.002999,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,67,0.3,50,10,574,6oioIUu0nD9NVElgV8z1l2,11,0.372243,0.302991,0.523438,0.627757,0.409217,0.903323,0.014071,13.958711,0.197937,0.002037,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,68,0.3,50,10,203,6rVfzUhBz1lMVKUOwuWgBk,11,0.423636,0.305883,0.607158,0.576364,0.411973,0.903323,0.014071,13.958711,0.197937,0.001942,{'1-hop acoustic': 10}
2026-08-05 17:27:41,69,0.3,50,10,733,2RjotzMwi1MUyEZgvwC8vN,11,0.411173,0.312125,0.538045,0.588827,0.426274,0.903323,0.014071,13.958711,0.197937,0.001105,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,70,0.3,50,10,665,1wkhjwS8sRHtZad7uV4eMq,11,0.183515,0.0,0.404674,0.816485,0.778418,0.903323,0.014071,13.958711,0.197937,0.000844,"{'1-hop acoustic': 5, '2-hop multi-hop': 4, 'fallback': 1}"
2026-08-05 17:27:41,71,0.3,50,10,718,4KEjTY4RIMTaDJ1I3B963I,11,0.224602,0.0,0.450849,0.775398,0.929705,0.903323,0.014071,13.958711,0.197937,0.001085,"{'2-hop multi-hop': 5, '1-hop acoustic': 5}"
2026-08-05 17:27:41,72,0.3,50,10,558,4vcDc9heFLPOk9xADiukVP,11,0.343695,0.0,0.504057,0.656305,0.364073,0.903323,0.014071,13.958711,0.197937,0.004069,"{'2-hop multi-hop': 2, '1-hop acoustic': 8}"
2026-08-05 17:27:41,73,0.3,50,10,429,7DQOE8yIchm7bPPvJ0w6Bf,11,0.36576,0.0,0.505555,0.63424,0.649763,0.903323,0.014071,13.958711,0.197937,0.000814,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,74,0.3,50,10,225,2LfBDbOiUrtt823XLBH30H,11,0.341709,0.0,0.569482,0.658291,0.467483,0.903323,0.014071,13.958711,0.197937,0.001135,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,75,0.3,50,10,459,6CmXuuXstpcQeLL007qdti,11,0.329963,0.0,0.597331,0.670037,0.562699,0.903323,0.014071,13.958711,0.197937,0.001267,"{'2-hop multi-hop': 1, '1-hop acoustic': 9}"
2026-08-05 17:27:41,76,0.3,50,10,603,3QZ7uX97s82HFYSmQUAN1D,11,0.286085,0.0,0.474653,0.713915,0.398941,0.903323,0.014071,13.958711,0.197937,0.003794,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,77,0.3,50,10,284,5Mktfl3xR4CNPO0u5QZRal,11,0.320512,0.0,0.559314,0.679488,0.391145,0.903323,0.014071,13.958711,0.197937,0.001483,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,78,0.3,50,10,828,3xV6mTlSsIinmU8Xi77qUo,11,0.293573,0.0,0.487653,0.706427,0.510856,0.903323,0.014071,13.958711,0.197937,0.002409,"{'2-hop multi-hop': 2, '1-hop acoustic': 8}"
2026-08-05 17:27:41,79,0.3,50,10,890,0yt5ocnFqmznlEDHcAgwVx,11,0.37479,0.0,0.717911,0.62521,0.514089,0.903323,0.014071,13.958711,0.197937,0.000933,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,80,0.3,50,10,6,4qVR3CF8FuFvHN4L6vXlB1,11,0.440261,0.319952,0.615047,0.559739,0.309563,0.903323,0.014071,13.958711,0.197937,0.001902,{'1-hop acoustic': 10}
2026-08-05 17:27:41,81,0.3,50,10,777,5PRU9ErsMVSRNzDeczXanb,11,0.276964,0.0,0.534286,0.723036,0.473112,0.903323,0.014071,13.958711,0.197937,0.001145,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
2026-08-05 17:27:41,82,0.3,50,10,825,0NtkqLHDKeUC6p55XpL4rM,11,0.387008,0.305616,0.57704,0.612992,0.37015,0.903323,0.014071,13.958711,0.197937,0.003362,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,83,0.3,50,10,163,5HfvyTRgYaYTwcZZvlmx5Q,11,0.373376,0.309937,0.526575,0.626624,0.554394,0.903323,0.014071,13.958711,0.197937,0.0017,{'1-hop acoustic': 10}
2026-08-05 17:27:41,84,0.3,50,10,714,1QhmVhpCWt5HpSplRUxdlv,11,0.392328,0.327998,0.636097,0.607672,0.399267,0.903323,0.014071,13.958711,0.197937,0.000865,"{'2-hop multi-hop': 1, '1-hop acoustic': 9}"
2026-08-05 17:27:41,85,0.3,50,10,432,0cXMVqkvlhmrS5cQ1JU13S,11,0.389284,0.306219,0.498978,0.610716,0.479075,0.903323,0.014071,13.958711,0.197937,0.001708,{'1-hop acoustic': 10}
2026-08-05 17:27:41,86,0.3,50,10,348,4vfzROmNsxedKICcHod5Rh,11,0.402423,0.311042,0.592198,0.597577,0.450846,0.903323,0.014071,13.958711,0.197937,0.001529,{'1-hop acoustic': 10}
2026-08-05 17:27:41,87,0.3,50,10,284,5Mktfl3xR4CNPO0u5QZRal,11,0.41023,0.321398,0.624984,0.58977,0.373403,0.903323,0.014071,13.958711,0.197937,0.001083,{'1-hop acoustic': 10}
2026-08-05 17:27:41,88,0.3,50,10,159,24xs25BOSh4iqQERW3Y2nv,11,0.324266,0.0,0.518291,0.675734,0.890815,0.903323,0.014071,13.958711,0.197937,0.001178,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,89,0.3,50,10,220,6RgUXAzzRljhYRI78809Vx,11,0.362922,0.0,0.531271,0.637078,0.320839,0.903323,0.014071,13.958711,0.197937,0.00139,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
2026-08-05 17:27:41,90,0.3,50,10,980,7nhrlsT1P4qsslp28UA1BI,11,0.390235,0.318552,0.501174,0.609765,0.333518,0.903323,0.014071,13.958711,0.197937,0.001971,{'1-hop acoustic': 10}
2026-08-05 17:27:41,91,0.3,50,10,781,4enGPiZdy4neFkITvAQwIx,11,0.414541,0.316002,0.506178,0.585459,0.466157,0.903323,0.014071,13.958711,0.197937,0.003033,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,92,0.3,50,10,344,6E6BCsQHXDAdXsrL7zV71N,11,0.321832,0.0,0.452212,0.678168,0.48284,0.903323,0.014071,13.958711,0.197937,0.001861,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,93,0.3,50,10,104,37zB5H8VMrQcippi15J4Jm,11,0.261965,0.0,0.473002,0.738035,1.069989,0.903323,0.014071,13.958711,0.197937,0.000746,"{'2-hop multi-hop': 3, '1-hop acoustic': 7}"
2026-08-05 17:27:41,94,0.3,50,10,94,7sn0OyaKn1XKx18JjUZkSw,11,0.365756,0.300463,0.493232,0.634244,0.568802,0.903323,0.014071,13.958711,0.197937,0.00144,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,95,0.3,50,10,389,65VYeetBIq8z0vdDeoTw2l,11,0.373814,0.305159,0.466088,0.626186,0.370067,0.903323,0.014071,13.958711,0.197937,0.001769,{'1-hop acoustic': 10}
2026-08-05 17:27:41,96,0.3,50,10,99,5v0kY5pPWOL5mUCmq4jHUB,11,0.337357,0.0,0.497937,0.662643,0.605538,0.903323,0.014071,13.958711,0.197937,0.001081,"{'2-hop multi-hop': 3, '1-hop acoustic': 7}"
2026-08-05 17:27:41,97,0.3,50,10,367,3dxiWIBVJRlqh9xk144rf4,11,0.405179,0.307649,0.526628,0.594821,0.345407,0.903323,0.014071,13.958711,0.197937,0.002781,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,98,0.3,50,10,867,2znIV62IxtbY9gSEPdIAho,11,0.383316,0.302334,0.542035,0.616684,0.452177,0.903323,0.014071,13.958711,0.197937,0.00074,{'1-hop acoustic': 10}
2026-08-05 17:27:41,99,0.3,50,10,352,1LZik4eONOZd2wuvHVdbmz,11,0.332885,0.0,0.497997,0.667115,0.596069,0.903323,0.014071,13.958711,0.197937,0.000926,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,100,0.3,50,10,618,1G1mrICbuolSOEzWcTOEft,11,0.389313,0.0,0.559314,0.610687,0.350248,0.903323,0.014071,13.958711,0.197937,0.001665,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,101,0.3,50,10,270,1aSlbsafTMTjyu9Q616v8a,11,0.378414,0.304615,0.456771,0.621586,0.405327,0.903323,0.014071,13.958711,0.197937,0.003291,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,102,0.3,50,10,826,56DeYl4hyvAQzi1CzD17zB,11,0.389865,0.311042,0.465309,0.610135,0.299675,0.903323,0.014071,13.958711,0.197937,0.002835,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,103,0.3,50,10,44,57DvS05QXPhreHY6cpQNiI,11,0.426524,0.317258,0.578424,0.573476,0.294179,0.903323,0.014071,13.958711,0.197937,0.002199,{'1-hop acoustic': 10}
2026-08-05 17:27:41,104,0.3,50,10,747,49ROD2feAn9EDHXUd9tZzN,11,0.344401,0.0,0.567506,0.655599,0.377177,0.903323,0.014071,13.958711,0.197937,0.001118,"{'2-hop multi-hop': 1, '1-hop acoustic': 9}"
2026-08-05 17:27:41,105,0.3,50,10,470,3JF1fSgyzIYyDYD4VDQJN9,11,0.389551,0.0,0.551041,0.610449,0.44348,0.903323,0.014071,13.958711,0.197937,0.000935,"{'2-hop multi-hop': 1, '1-hop acoustic': 9}"
2026-08-05 17:27:41,106,0.3,50,10,549,7KX91rgYkAbeqDsYjVe4ec,11,0.354048,0.0,0.556456,0.645952,0.406915,0.903323,0.014071,13.958711,0.197937,0.004044,"{'2-hop multi-hop': 2, '1-hop acoustic': 8}"
2026-08-05 17:27:41,107,0.3,50,10,127,2dvf91VQ1Dd6n5cQ62r7wi,11,0.255092,0.0,0.543309,0.744908,0.929143,0.903323,0.014071,13.958711,0.197937,0.001445,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
2026-08-05 17:27:41,108,0.3,50,10,944,46qnV2b4tq0QqJwIoZwMyJ,11,0.344847,0.0,0.599894,0.655153,0.4091,0.903323,0.014071,13.958711,0.197937,0.001115,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,109,0.3,50,10,387,3kBD2xHIqKWXjLAGidDTSz,11,0.345048,0.0,0.584226,0.654952,0.435565,0.903323,0.014071,13.958711,0.197937,0.003962,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,110,0.3,50,10,80,5yaVGvqVj52SDiDJT52ExL,11,0.039418,0.0,0.394176,0.960582,0.923913,0.903323,0.014071,13.958711,0.197937,0.00341,"{'2-hop multi-hop': 9, 'fallback': 1}"
2026-08-05 17:27:41,111,0.3,50,10,565,6Kynli1iHBqJRWUCohcV9h,11,0.291367,0.0,0.51156,0.708633,0.438942,0.903323,0.014071,13.958711,0.197937,0.004848,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
2026-08-05 17:27:41,112,0.3,50,10,300,0aVWcvdsuzZch30T2hvD1t,11,0.315891,0.0,0.543181,0.684109,0.500031,0.903323,0.014071,13.958711,0.197937,0.003665,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,113,0.3,50,10,849,37GYyTGRnPcP01Ff7ziOoi,11,0.324574,0.0,0.499216,0.675426,0.599063,0.903323,0.014071,13.958711,0.197937,0.000898,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,114,0.3,50,10,643,5ZnZ7ezEglEmQrKkNOtQEH,11,0.38277,0.0,0.567855,0.61723,0.436919,0.903323,0.014071,13.958711,0.197937,0.003879,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,115,0.3,50,10,633,4GYgRE5xx0GrBOiUdz6HTq,11,0.329907,0.0,0.573077,0.670093,0.553458,0.903323,0.014071,13.958711,0.197937,0.001714,"{'2-hop multi-hop': 2, '1-hop acoustic': 8}"
2026-08-05 17:27:41,116,0.3,50,10,906,6Fys7dSpGYIfdvEVAUNLaE,11,0.272568,0.0,0.517321,0.727432,0.382194,0.903323,0.014071,13.958711,0.197937,0.001501,"{'1-hop acoustic': 6, '2-hop multi-hop': 4}"
2026-08-05 17:27:41,117,0.3,50,10,882,10EpXLXKHmNSVKvX7A5hg8,11,0.320972,0.0,0.453581,0.679028,0.451806,0.903323,0.014071,13.958711,0.197937,0.004042,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,118,0.3,50,10,370,6pdy4II9UNoZaWkUMSe2ze,11,0.336269,0.0,0.472782,0.663731,0.515671,0.903323,0.014071,13.958711,0.197937,0.003019,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,119,0.3,50,10,591,3XmR00zDD7XdcufivYmzTe,11,0.331135,0.0,0.597211,0.668865,0.434645,0.903323,0.014071,13.958711,0.197937,0.001148,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,120,0.3,50,10,196,5XfOuwibC4Ch4RKyYeQ5Dm,11,0.390361,0.304299,0.674081,0.609639,0.513005,0.903323,0.014071,13.958711,0.197937,0.000798,{'1-hop acoustic': 10}
2026-08-05 17:27:41,121,0.3,50,10,721,6Xt4HVQvuWd8yIgUNT4knk,11,0.346272,0.0,0.526463,0.653728,0.550314,0.903323,0.014071,13.958711,0.197937,0.000847,"{'2-hop multi-hop': 2, '1-hop acoustic': 8}"
2026-08-05 17:27:41,122,0.3,50,10,71,6EoiR6dKn5vysZDVupo4KO,11,0.310233,0.0,0.550033,0.689767,0.479969,0.903323,0.014071,13.958711,0.197937,0.001167,"{'2-hop multi-hop': 3, '1-hop acoustic': 7}"
2026-08-05 17:27:41,123,0.3,50,10,46,37mfTcSlX60JtAvAETytGs,11,0.41787,0.342577,0.503321,0.58213,0.316749,0.903323,0.014071,13.958711,0.197937,0.002172,{'1-hop acoustic': 10}
2026-08-05 17:27:41,124,0.3,50,10,677,7wF1rQu3TJZLNxb6WKZvyk,11,0.457318,0.300044,0.702325,0.542682,0.337554,0.903323,0.014071,13.958711,0.197937,0.001186,"{'2-hop multi-hop': 2, '1-hop acoustic': 8}"
2026-08-05 17:27:41,125,0.3,50,10,233,4UQH52FfgGpzDShKDbBvEA,11,0.40264,0.0,0.545682,0.59736,0.396264,0.903323,0.014071,13.958711,0.197937,0.002697,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,126,0.3,50,10,791,5xe8JKOPu53Q2Fa2FRuCfZ,11,0.398824,0.303363,0.529836,0.601176,0.342334,0.903323,0.014071,13.958711,0.197937,0.005424,"{'2-hop multi-hop': 3, '1-hop acoustic': 7}"
2026-08-05 17:27:41,127,0.3,50,10,296,6S2YyQWrTkJG88HJRtgbWu,11,0.375996,0.0,0.565881,0.624004,0.37097,0.903323,0.014071,13.958711,0.197937,0.001675,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,128,0.3,50,10,81,3BI2g3xaStu8g05HwlnvaZ,11,0.366327,0.0,0.539601,0.633673,0.346949,0.903323,0.014071,13.958711,0.197937,0.003098,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,129,0.3,50,10,875,0CoYJSj7z3XiUqyIyxY0hO,11,0.344835,0.0,0.519742,0.655165,0.605855,0.903323,0.014071,13.958711,0.197937,0.000947,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,130,0.3,50,10,238,5I2OjdgZWSkY4Cbsle3K4g,11,0.404333,0.0,0.650748,0.595667,0.377521,0.903323,0.014071,13.958711,0.197937,0.001814,"{'2-hop multi-hop': 1, '1-hop acoustic': 9}"
2026-08-05 17:27:41,131,0.3,50,10,887,0adOv7C57abcznr40leSHx,11,0.465319,0.305553,0.639576,0.534681,0.361136,0.903323,0.014071,13.958711,0.197937,0.001908,{'1-hop acoustic': 10}
2026-08-05 17:27:41,132,0.3,50,10,103,5zRIEqSMJmUS71WsriJVdG,11,0.40544,0.313896,0.470613,0.59456,0.431947,0.903323,0.014071,13.958711,0.197937,0.000902,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,133,0.3,50,10,389,65VYeetBIq8z0vdDeoTw2l,11,0.386399,0.305608,0.490128,0.613601,0.427768,0.903323,0.014071,13.958711,0.197937,0.003399,"{'1-hop acoustic': 8, '2-hop multi-hop': 2}"
2026-08-05 17:27:41,134,0.3,50,10,284,5Mktfl3xR4CNPO0u5QZRal,11,0.306022,0.0,0.514668,0.693978,0.452841,0.903323,0.014071,13.958711,0.197937,0.002618,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
2026-08-05 17:27:41,135,0.3,50,10,464,7AtnW6HeSUsPpA9D59PJyx,11,0.260409,0.0,0.51715,0.739591,0.578323,0.903323,0.014071,13.958711,0.197937,0.003843,"{'1-hop acoustic': 6, '2-hop multi-hop': 4}"
2026-08-05 17:27:41,136,0.3,50,10,650,7ldJhE5mB9ukNh3OjuX85T,11,0.384507,0.0,0.639404,0.615493,0.435223,0.903323,0.014071,13.958711,0.197937,0.00082,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,137,0.3,50,10,854,0mRK58ucaMrKbuUC22N63M,11,0.377569,0.0,0.609179,0.622431,0.552669,0.903323,0.014071,13.958711,0.197937,0.002516,"{'1-hop acoustic': 9, '2-hop multi-hop': 1}"
2026-08-05 17:27:41,138,0.3,50,10,373,1aL399KnfueCuX3gPML2Rp,11,0.405426,0.304055,0.587304,0.594574,0.482381,0.903323,0.014071,13.958711,0.197937,0.001397,{'1-hop acoustic': 10}
2026-08-05 17:27:41,139,0.3,50,10,166,4bLCib4WnSGbkPTx6hln2x,11,0.349982,0.0,0.518625,0.650018,0.375613,0.903323,0.014071,13.958711,0.197937,0.00429,"{'1-hop acoustic': 7, '2-hop multi-hop': 3}"
2026-08-05 17:27:41,140,0.3,50,10,379,6CGmcIW8lElAxYJb3dETOS,11,0.271321,0.0,0.490108,0.728679,0.573318,0.903323,0.014071,13.958711,0.197937,0.004011,"{'1-hop acoustic': 5, '2-hop multi-hop': 5}"
2026-08-05 17:27:41,141,0.3,50,10,363,3GxMxwU7zWywFF9eCT52kO,11,0.236465,0.0,0.448167,0.763535,0.910198,0.903323,0.014071,13.958711,0.197937,0.000957,"{'2-hop multi-hop': 4, '1-hop acoustic': 6}"
